Datetime,Total
2023-12-16 10:45:00,-0.00035924398018333167
2023-12-16 11:00:00,-0.0053886597027499265
2023-12-16 11:15:00,0.0021554638810999675
2023-12-16 11:30:00,-0.008981099504583208
2023-12-16 11:45:00,-0.00017962199009166624
2023-12-16 12:00:00,-0.006825635623483239
2023-12-16 12:15:00,0.0061071476631165775
2023-12-16 12:30:00,-0.006107147663116582
2023-12-16 12:45:00,-0.006286769653208246
2023-12-16 13:00:00,0.005747903682933249
2023-12-16 13:15:00,-0.0019758418910083074
2023-12-16 13:30:00,0.0035924398018332814
2023-12-16 13:45:00,0.0028739518414666243
2023-12-16 14:00:00,0.0035924398018332806
2023-12-16 14:15:00,-0.004849793732474934
2023-12-16 14:30:00,-0.0026943298513749645
2023-12-16 14:45:00,-0.014010515227149805
2023-12-16 15:00:00,-0.00035924398018333026
2023-12-16 15:15:00,-0.01383089323705814
2023-12-16 15:30:00,0.0017962199009166379
2023-12-16 15:45:00,0.01526786915779145
2023-12-16 16:00:00,0.02137501682090803
2023-12-16 16:15:00,0.03233195821649954
2023-12-16 16:30:00,0.020297284880358042
2023-12-16 16:45:00,0.00017962199009166068
2023-12-16 17:00:00,-0.004849793732474932
2023-12-16 17:15:00,-0.0012573539306416515
2023-12-16 17:30:00,-0.007184879603666569
2023-12-16 17:45:00,-0.0005388659702749954
2023-12-16 18:00:00,0.005029415722566592
2023-12-16 18:15:00,0.003053573831558287
2023-12-16 18:30:00,-0.0023350858711916355
2023-12-16 18:45:00,-0.008082989554124889
2023-12-16 19:00:00,-0.00772374557394156
2023-12-16 19:15:00,-0.01472900318751646
2023-12-16 19:30:00,0.00017962199009166068
2023-12-16 19:45:00,0.00143697592073331
2023-12-16 20:00:00,0.0005388659702749898
2023-12-16 20:15:00,0.006466391643299902
2023-12-16 20:30:00,-0.0035924398018332866
2023-12-16 20:45:00,-0.0019758418910083104
2023-12-16 21:00:00,-0.005029415722566602
2023-12-16 21:15:00,-0.0028739518414666308
2023-12-16 21:30:00,-0.0023350858711916377
